Project ID,Project Name,Number,Street,Borough,Council District,Latitude (Internal),Longitude (Internal),Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,All Counted Units,Total Units
59857,Stuy Town Peter Cooper Village,5,PETER COOPER ROAD,Manhattan,4,40.73487443,-73.9769824,Yes,Non Prevailing Wage,0,0,53,53
59857,Stuy Town Peter Cooper Village,6,PETER COOPER ROAD,Manhattan,4,40.73487443,-73.9769824,Yes,Non Prevailing Wage,0,0,52,52
59857,Stuy Town Peter Cooper Village,7,PETER COOPER ROAD,Manhattan,4,40.73487443,-73.9769824,Yes,Non Prevailing Wage,0,0,52,52
59857,Stuy Town Peter Cooper Village,8,PETER COOPER ROAD,Manhattan,4,40.73487443,-73.9769824,Yes,Non Prevailing Wage,0,0,52,52
59857,Stuy Town Peter Cooper Village,1,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,93,93
59857,Stuy Town Peter Cooper Village,11,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,140,140
59857,Stuy Town Peter Cooper Village,12,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,140,140
59857,Stuy Town Peter Cooper Village,18,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,93,93
52790,125 Metropolitan Avenue,84,NORTH 3 STREET,Brooklyn,34,,,No,Non Prevailing Wage,0,0,15,75
59857,Stuy Town Peter Cooper Village,2,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,93,93
59857,Stuy Town Peter Cooper Village,5,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,140,140
59857,Stuy Town Peter Cooper Village,6,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,140,140
59857,Stuy Town Peter Cooper Village,19,STUYVESANT OVAL,Manhattan,4,40.73172364,-73.97789636,Yes,Non Prevailing Wage,0,0,93,93
44388,2264 Morris Avenue,2264,MORRIS AVENUE,Bronx,14,40.85759298,-73.90188533,No,Non Prevailing Wage,31,0,94,94
53551,Lower East Side - Inclusionary Zoning,377,EAST 10 STREET,Manhattan,2,40.72647027,-73.97839599,No,Non Prevailing Wage,0,12,12,12
53551,Lower East Side - Inclusionary Zoning,546,EAST 13 STREET,Manhattan,2,,,No,Non Prevailing Wage,0,14,14,14
59821,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
59823,Scheuer House of Coney Island (20150028),3601,SURF AVENUE,Brooklyn,47,40.57371417,-74.00208779,No,Non Prevailing Wage,0,0,197,197
59908,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
53188,1890 Andrews Avenue,1890,ANDREWS AVENUE SOUTH,Bronx,14,40.8534798,-73.91359966,No,Non Prevailing Wage,16,39,56,56
59830,CONFIDENTIAL,----,----,Bronx,13,,,No,Non Prevailing Wage,0,0,1,1
52435,Essex Crossing - Site 6,164,BROOME STREET,Manhattan,1,40.71705415,-73.98575448,No,Non Prevailing Wage,0,20,100,100
59839,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
54304,781 Metropolitan Avenue,771,METROPOLITAN AVENUE,Brooklyn,34,40.71490281,-73.94312075,No,Non Prevailing Wage,0,0,16,80
59837,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
52827,2609 Briggs Realty LLC,2609,BRIGGS AVENUE,Bronx,15,40.86463378,-73.89333903,No,Non Prevailing Wage,2,0,55,55
52888,2636 University LLC,2636,UNIVERSITY AVENUE,Bronx,14,40.86795071,-73.90099147,No,Non Prevailing Wage,1,3,30,30
52789,210 Livingston Street,45,HOYT STREET,Brooklyn,33,40.68920574,-73.98563422,No,Non Prevailing Wage,0,0,74,368
59856,Washington Square Southeast,501,LA GUARDIA PLACE,Manhattan,1,40.72713652,-73.99902225,No,Non Prevailing Wage,0,175,175,175
59554,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
52119,EXCELSIOR II,126,WEST 169 STREET,Bronx,16,40.83953618,-73.92462245,No,Non Prevailing Wage,8,27,60,60
59409,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
52082,ESSEX CROSSING - SITE 1,236,BROOME STREET,Manhattan,1,40.71805909,-73.98900816,No,Non Prevailing Wage,0,0,11,55
52415,UPS. 1060 Rev. James Polite Ave,1060,REV JAMES POLITE AVENUE,Bronx,17,40.82537532,-73.89842437,No,Prevailing Wage,42,14,69,69
59407,CONFIDENTIAL,----,----,Manhattan,5,,,No,Non Prevailing Wage,0,0,1,1
59827,15 Hudson Yards Apartments,553,WEST 30 STREET,Manhattan,3,40.75326652,-74.00284055,No,Non Prevailing Wage,0,0,106,106
52725,Franklin,992,BERGEN STREET,Brooklyn,35,40.67617628,-73.95408824,No,Non Prevailing Wage,0,0,4,4
52725,Franklin,658,FRANKLIN AVENUE,Brooklyn,35,40.67575994,-73.95632011,No,Non Prevailing Wage,0,0,9,9
52725,Franklin,693,FRANKLIN AVENUE,Brooklyn,35,40.6747663,-73.95623063,No,Non Prevailing Wage,0,0,8,8
52725,Franklin,695,FRANKLIN AVENUE,Brooklyn,35,40.67468945,-73.95623429,No,Non Prevailing Wage,0,0,8,8
52725,Franklin,697,FRANKLIN AVENUE,Brooklyn,35,40.67461534,-73.95624155,No,Non Prevailing Wage,0,0,8,8
52725,Franklin,786,FRANKLIN AVENUE,Brooklyn,35,40.67178883,-73.95787643,No,Non Prevailing Wage,0,0,8,8
52725,Franklin,572,PROSPECT PLACE,Brooklyn,35,40.67505508,-73.95778064,No,Non Prevailing Wage,0,0,20,20
52725,Franklin,1405,ST JOHNS PLACE,Brooklyn,36,40.6709282,-73.93181008,No,Non Prevailing Wage,0,0,20,20
52725,Franklin,611,ST JOHNS PLACE,Brooklyn,35,40.67281264,-73.9578866,No,Non Prevailing Wage,0,0,8,8
52725,Franklin,582,STERLING PLACE,Brooklyn,35,40.67347461,-73.95922004,No,Non Prevailing Wage,0,0,4,4
50938,1347 BRISTOW ST,1347,BRISTOW STREET,Bronx,16,40.8319405,-73.89515488,No,Non Prevailing Wage,0,23,23,23
52646,Common Ground.411 East 178th St. Webster Ave.,4275,PARK AVENUE,Bronx,15,40.84927415,-73.89913248,No,Prevailing Wage,90,0,171,171
52597,HELP. 984 Woodycrest Avenue,984,WOODYCREST AVENUE,Bronx,8,40.83212765,-73.92805294,No,Prevailing Wage,48,0,48,48
59426,CONFIDENTIAL,----,----,Bronx,13,,,No,Non Prevailing Wage,0,0,1,1
59366,CONFIDENTIAL,----,----,Brooklyn,33,,,No,Non Prevailing Wage,0,0,1,1
52580,237 DUFFIELD STREET,237,DUFFIELD STREET,Brooklyn,33,40.6909375,-73.98413377,No,Non Prevailing Wage,0,0,10,105
59361,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
59363,CONFIDENTIAL,----,----,Queens,32,,,No,Non Prevailing Wage,0,0,1,1
59405,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,1,1,1
59365,CONFIDENTIAL,----,----,Queens,19,,,No,Non Prevailing Wage,0,0,1,1
59424,CONFIDENTIAL,----,----,Queens,26,,,No,Non Prevailing Wage,0,0,1,1
52795,WIN. 21 WEST 118TH STREET,17,WEST 118 STREET,Manhattan,9,40.80265668,-73.94655303,No,Non Prevailing Wage,34,0,35,35
52782,Pitkin Berriman,2501,PITKIN AVENUE,Brooklyn,37,40.67449553,-73.88030794,No,Non Prevailing Wage,8,16,60,60
59816,The Victoria Theater (20146036),233,WEST 125 STREET,Manhattan,9,40.81001928,-73.94932867,No,Prevailing Wage,0,41,65,191
44602,CYPRESS. 137 JAMAICA AVENUE,137,JAMAICA AVENUE,Brooklyn,37,40.67973346,-73.89530044,No,Prevailing Wage,53,0,54,54
65129,679 GRAND LLC,679,GRAND STREET,Brooklyn,34,40.71175562,-73.94530572,No,Non Prevailing Wage,0,0,2,10
59296,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53157,MHANY 75,549,ALABAMA AVENUE,Brooklyn,42,40.66251892,-73.89607718,No,Non Prevailing Wage,3,1,4,4
53157,MHANY 75,319,ALBANY AVENUE,Brooklyn,35,40.66969442,-73.93914354,No,Non Prevailing Wage,0,6,6,6
53157,MHANY 75,325,ASHFORD STREET,Brooklyn,37,40.67441798,-73.8850127,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,424,ASHFORD STREET,Brooklyn,42,40.67179107,-73.88484779,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,493,ASHFORD STREET,Brooklyn,42,40.67011032,-73.88390623,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,784,BELMONT AVENUE,Brooklyn,42,40.67260211,-73.88076917,No,Non Prevailing Wage,2,1,3,3
53157,MHANY 75,1346,BERGEN STREET,Brooklyn,36,40.67529704,-73.94015867,No,Non Prevailing Wage,0,7,9,9
53157,MHANY 75,355,BERRIMAN STREET,Brooklyn,42,40.66976435,-73.87847437,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,209,BRADFORD STREET,Brooklyn,37,40.67420819,-73.89229168,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,301,BRADFORD STREET,Brooklyn,37,40.671762,-73.89165395,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,306,BRADFORD STREET,Brooklyn,37,40.67157037,-73.892195,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,375,BRADFORD STREET,Brooklyn,42,40.66979351,-73.89114887,No,Non Prevailing Wage,1,1,2,2
53157,MHANY 75,1141,BUSHWICK AVENUE,Brooklyn,34,40.6895834,-73.91765231,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,514,CHESTER STREET,Brooklyn,42,40.65878616,-73.9092204,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,700,CLEVELAND STREET,Brooklyn,42,40.66721898,-73.88283346,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,743,CLEVELAND STREET,Brooklyn,42,40.66617231,-73.88195217,No,Non Prevailing Wage,2,3,5,5
53157,MHANY 75,180,COOPER STREET,Brooklyn,37,40.68846585,-73.90631696,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,182,COOPER STREET,Brooklyn,37,40.68852344,-73.90626279,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,109,CORNELIA STREET,Brooklyn,34,40.69021061,-73.91579809,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,110,CORNELIA STREET,Brooklyn,37,40.6899578,-73.91539815,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,1414,DE KALB AVENUE,Brooklyn,37,40.69987465,-73.92322959,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,869,EASTERN PARKWAY,Brooklyn,35,40.66968916,-73.93957612,No,Non Prevailing Wage,0,8,8,8
53157,MHANY 75,309,ELDERT STREET,Brooklyn,37,40.69308051,-73.90718675,No,Non Prevailing Wage,1,6,7,7
53157,MHANY 75,363,ELTON STREET,Brooklyn,37,40.67435313,-73.8833004,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,543,GEORGIA AVENUE,Brooklyn,42,40.66317697,-73.8953084,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,556,GEORGIA AVENUE,Brooklyn,42,40.66264762,-73.89574537,No,Non Prevailing Wage,1,2,3,3
53157,MHANY 75,923,GLENMORE AVENUE,Brooklyn,37,40.67633271,-73.87599646,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,988,HANCOCK STREET,Brooklyn,37,40.68680186,-73.91614855,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,873,HEGEMAN AVENUE,Brooklyn,42,40.66499879,-73.880498,No,Non Prevailing Wage,5,1,6,6
58614,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,1,1
53157,MHANY 75,679,HENDRIX STREET,Brooklyn,42,40.66495334,-73.88713047,No,Non Prevailing Wage,1,3,4,4
53157,MHANY 75,277,HINSDALE STREET,Brooklyn,42,40.66833264,-73.89947821,No,Non Prevailing Wage,1,3,4,4
53157,MHANY 75,293,HINSDALE STREET,Brooklyn,42,40.66795652,-73.89938144,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,305,HINSDALE STREET,Brooklyn,42,40.66768747,-73.89931336,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,311,HINSDALE STREET,Brooklyn,42,40.6675804,-73.89928829,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,811,KNICKERBOCKER AVENUE,Brooklyn,37,40.69262197,-73.90698545,No,Non Prevailing Wage,0,3,4,4
53157,MHANY 75,2474,LINDEN BOULEVARD,Brooklyn,42,40.66614265,-73.87216927,No,Non Prevailing Wage,0,1,1,1
53157,MHANY 75,2484,LINDEN BOULEVARD,Brooklyn,42,40.66624121,-73.87194559,No,Non Prevailing Wage,0,1,1,1
53157,MHANY 75,436,LOGAN STREET,Brooklyn,37,40.67551274,-73.87666854,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,442,LOGAN STREET,Brooklyn,37,40.67535625,-73.87662917,No,Non Prevailing Wage,0,6,6,6
53157,MHANY 75,171,MILFORD STREET,Brooklyn,37,40.67542253,-73.87701119,No,Non Prevailing Wage,0,8,8,8
53157,MHANY 75,180,MILFORD STREET,Brooklyn,37,40.67512665,-73.87752727,No,Non Prevailing Wage,1,4,5,5
53157,MHANY 75,271,MILFORD STREET,Brooklyn,42,40.67269076,-73.8763421,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,629,MILLER AVENUE,Brooklyn,42,40.66508966,-73.88900822,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,694,MILLER AVENUE,Brooklyn,42,40.66323148,-73.88904375,No,Non Prevailing Wage,1,3,4,4
53157,MHANY 75,730,MILLER AVENUE,Brooklyn,42,40.66251458,-73.88851149,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,752,MILLER AVENUE,Brooklyn,42,40.66209707,-73.88820221,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,23,MOFFAT STREET,Brooklyn,37,40.68383867,-73.91040137,No,Non Prevailing Wage,1,1,2,2
53157,MHANY 75,113,MONTAUK AVENUE,Brooklyn,37,40.67666452,-73.87827793,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,276,NEW JERSEY AVENUE,Brooklyn,37,40.6728194,-73.89533653,No,Non Prevailing Wage,1,4,5,5
58680,CONFIDENTIAL,----,----,Brooklyn,38,,,No,Non Prevailing Wage,0,0,1,1
53157,MHANY 75,422,NEWPORT STREET,Brooklyn,42,40.66056736,-73.8991475,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,430,NEWPORT STREET,Brooklyn,42,40.6606083,-73.89887711,No,Non Prevailing Wage,0,1,2,2
53157,MHANY 75,1445,PACIFIC STREET,Brooklyn,36,40.67756874,-73.94366093,No,Non Prevailing Wage,0,8,8,8
53157,MHANY 75,1600,PACIFIC STREET,Brooklyn,36,40.67669474,-73.93617729,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,142,PALMETTO STREET,Brooklyn,34,40.69283019,-73.91726245,No,Non Prevailing Wage,0,4,4,4
53157,MHANY 75,16,PALMETTO STREET,Brooklyn,34,40.6893824,-73.92065265,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,366,PALMETTO STREET,Brooklyn,37,40.69832944,-73.91186051,No,Non Prevailing Wage,1,3,4,4
53157,MHANY 75,566,PENNSYLVANIA AVENUE,Brooklyn,42,40.66336521,-73.89405375,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,659,PENNSYLVANIA AVENUE,Brooklyn,42,40.66127479,-73.89228733,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,2482,PITKIN AVENUE,Brooklyn,37,40.67392767,-73.88060818,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,537,SHEFFIELD AVENUE,Brooklyn,42,40.66371696,-73.89450736,No,Non Prevailing Wage,0,6,6,6
53157,MHANY 75,535,SNEDIKER AVENUE,Brooklyn,42,40.66178845,-73.89876358,No,Non Prevailing Wage,1,2,3,3
53157,MHANY 75,547,SNEDIKER AVENUE,Brooklyn,42,40.66150293,-73.89869193,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,550,SNEDIKER AVENUE,Brooklyn,42,40.66140186,-73.89924355,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,601,SNEDIKER AVENUE,Brooklyn,42,40.6600918,-73.89833725,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,605,SNEDIKER AVENUE,Brooklyn,42,40.6600314,-73.89831932,No,Non Prevailing Wage,1,1,2,2
53157,MHANY 75,607,SNEDIKER AVENUE,Brooklyn,42,40.65997649,-73.89830499,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,610,SNEDIKER AVENUE,Brooklyn,42,40.65981502,-73.89883146,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,614,SNEDIKER AVENUE,Brooklyn,42,40.65974638,-73.89881354,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,907,ST JOHNS PLACE,Brooklyn,35,40.67182883,-73.94825846,No,Non Prevailing Wage,0,4,5,5
53157,MHANY 75,721,STERLING PLACE,Brooklyn,35,40.6731024,-73.95476449,No,Non Prevailing Wage,1,3,4,4
53157,MHANY 75,573,VAN SICLEN AVENUE,Brooklyn,42,40.66543478,-73.88825789,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,1142,WILLOUGHBY AVENUE,Brooklyn,34,40.70192873,-73.92472395,No,Non Prevailing Wage,0,3,3,3
53157,MHANY 75,459,WYONA STREET,Brooklyn,42,40.66741687,-73.8915024,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,462,WYONA STREET,Brooklyn,42,40.66717306,-73.89201106,No,Non Prevailing Wage,0,2,2,2
53157,MHANY 75,463,WYONA STREET,Brooklyn,42,40.66729607,-73.89147015,No,Non Prevailing Wage,0,2,2,2
59333,CONFIDENTIAL,----,----,Brooklyn,43,,,No,Non Prevailing Wage,0,0,1,1
59293,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
52127,Vernon Tower,31-43,VERNON BOULEVARD,Queens,26,40.76819913,-73.93550836,No,Non Prevailing Wage,0,0,21,103
59294,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
59304,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
65112,319 MELROSE STREET,319,MELROSE STREET,Brooklyn,34,40.70329546,-73.92878708,No,Non Prevailing Wage,0,0,2,8
59301,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
59138,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,1,1,1
59292,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
52662,Longfellow Avenue,1325,LAFAYETTE AVENUE,Bronx,17,40.81728019,-73.88568351,No,Non Prevailing Wage,0,4,73,73
52662,Longfellow Avenue,837,LONGFELLOW AVENUE,Bronx,17,40.81833435,-73.88586957,No,Non Prevailing Wage,0,2,26,26
52662,Longfellow Avenue,841,LONGFELLOW AVENUE,Bronx,17,40.8184881,-73.88590904,No,Non Prevailing Wage,0,6,25,25
52662,Longfellow Avenue,845,LONGFELLOW AVENUE,Bronx,17,40.81863635,-73.88594853,No,Non Prevailing Wage,0,6,25,25
65066,127 GRAHAM AVENUE LLC,127,GRAHAM AVENUE,Brooklyn,34,40.70618005,-73.94333017,No,Non Prevailing Wage,0,0,1,5
59341,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,2,2
52129,56 North 9th Street,56,NORTH 9 STREET,Brooklyn,33,40.72105556,-73.96038143,No,Non Prevailing Wage,0,0,12,57
52757,BEC Phase 1,1430,BEDFORD AVENUE,Brooklyn,35,40.67419456,-73.95411484,No,Non Prevailing Wage,0,0,8,8
52757,BEC Phase 1,268,BUFFALO AVENUE,Brooklyn,36,40.66960974,-73.92580582,No,Non Prevailing Wage,0,3,32,32
52757,BEC Phase 1,1491,LINCOLN PLACE,Brooklyn,36,40.66973961,-73.92716469,No,Non Prevailing Wage,0,3,16,16
52757,BEC Phase 1,784,MARCY AVENUE,Brooklyn,36,40.6867657,-73.94784663,No,Non Prevailing Wage,0,2,17,17
52757,BEC Phase 1,12,VERNON AVENUE,Brooklyn,36,40.69409867,-73.95170667,No,Non Prevailing Wage,0,2,16,16
52757,BEC Phase 1,16,VERNON AVENUE,Brooklyn,36,40.6941178,-73.95152995,No,Non Prevailing Wage,0,3,16,16
52757,BEC Phase 1,4,VERNON AVENUE,Brooklyn,36,40.6940549,-73.95207452,No,Non Prevailing Wage,0,4,17,17
52757,BEC Phase 1,8,VERNON AVENUE,Brooklyn,36,40.69407678,-73.95188338,No,Non Prevailing Wage,0,1,16,16
52757,BEC Phase 1,1432,BEDFORD AVENUE,Brooklyn,35,40.67419456,-73.95411484,No,Non Prevailing Wage,0,1,8,8
52757,BEC Phase 1,1434,BEDFORD AVENUE,Brooklyn,35,40.67419456,-73.95411484,No,Non Prevailing Wage,0,0,8,8
52757,BEC Phase 1,1440,BEDFORD AVENUE,Brooklyn,35,40.67419456,-73.95411484,No,Non Prevailing Wage,0,2,7,7
52757,BEC Phase 1,477,GATES AVENUE,Brooklyn,36,40.6867657,-73.94784663,No,Non Prevailing Wage,0,3,19,19
52757,BEC Phase 1,25,PATCHEN AVENUE,Brooklyn,41,40.69153057,-73.92747985,No,Non Prevailing Wage,0,7,32,32
59090,CONFIDENTIAL,----,----,Brooklyn,48,,,No,Non Prevailing Wage,0,1,1,1
59100,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,2,2
59101,CONFIDENTIAL,----,----,Brooklyn,39,,,No,Non Prevailing Wage,0,1,1,1
59340,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,3,3
53392,1766-68 Second Avenue,1766,2 AVENUE,Manhattan,5,40.78165492,-73.94857392,No,Non Prevailing Wage,0,0,20,20
53392,1766-68 Second Avenue,1768,2 AVENUE,Manhattan,5,40.78172077,-73.94852332,No,Non Prevailing Wage,0,0,5,5
52405,Triataros Corp.,445,AUTUMN AVENUE,Brooklyn,37,40.67888007,-73.86875946,No,Non Prevailing Wage,0,1,20,20
65127,65 PARK PLACE,65,PARK PLACE,Brooklyn,39,40.67910891,-73.97618685,No,Non Prevailing Wage,0,0,4,17
54407,2629 Sedgwick Avenue,2629,SEDGWICK AVENUE,Bronx,14,40.86950486,-73.90503145,No,Non Prevailing Wage,0,6,30,30
59040,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
53552,38-46 West 33rd Street,42,WEST 33 STREET,Manhattan,4,40.74841038,-73.98712283,No,Non Prevailing Wage,0,0,45,223
58940,CONFIDENTIAL,----,----,Brooklyn,35,,,No,Non Prevailing Wage,0,3,3,3
58907,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
59005,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,1,1,1
52722,Our Lady of Lourdes,21-Nov,DESALES PLACE,Brooklyn,37,40.68114254,-73.90601358,No,Non Prevailing Wage,5,25,58,58
52722,Our Lady of Lourdes,1875,BROADWAY,Brooklyn,37,40.68081343,-73.90633492,No,Non Prevailing Wage,3,5,18,18
58774,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
65076,880 MACON STREET,880,MACON STREET,Brooklyn,41,40.68475389,-73.91563191,No,Non Prevailing Wage,0,0,2,8
58776,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
52783,ST. AUGUSTINE APARTMENTS,571,EAST 167TH STREET,Bronx,16,40.82945402,-73.90492601,No,Non Prevailing Wage,35,12,112,112
54748,515 West 36th Street,517,WEST 36 STREET,Manhattan,3,40.75653829,-73.99904709,No,Non Prevailing Wage,0,0,50,251
58778,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
58779,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,1,1,1
58712,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
58777,CONFIDENTIAL,----,----,Brooklyn,40,,,No,Non Prevailing Wage,0,0,1,1
47948,748 Beck Street,748,BECK STREET,Bronx,8,40.81591186,-73.89880009,No,Non Prevailing Wage,0,0,10,10
49501,847 Fox Street,847,FOX STREET,Bronx,17,40.81795165,-73.89623187,No,Non Prevailing Wage,0,0,8,8
52287,229 Cherry Street,227,CHERRY STREET,Manhattan,1,40.71045629,-73.99123855,No,Non Prevailing Wage,0,0,204,205
58881,CONFIDENTIAL,----,----,Queens,21,,,No,Non Prevailing Wage,0,0,2,2
58723,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
58682,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
58616,CONFIDENTIAL,----,----,Queens,23,,,No,Non Prevailing Wage,0,1,1,1
58677,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
58725,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
58587,CONFIDENTIAL,----,----,Bronx,14,,,No,Non Prevailing Wage,0,0,2,2
58568,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
48729,TBX907B- Belmont Arthur 2,2091,ARTHUR AVENUE,Bronx,15,40.8493143,-73.89194669,No,Non Prevailing Wage,0,33,55,55
48729,TBX907B- Belmont Arthur 2,2131,CLINTON AVENUE,Bronx,15,40.84886234,-73.88716541,No,Non Prevailing Wage,0,9,28,28
48729,TBX907B- Belmont Arthur 2,565,EAST 178 STREET,Bronx,15,40.84746634,-73.89407137,No,Non Prevailing Wage,0,6,20,20
48729,TBX907B- Belmont Arthur 2,62,WEST TREMONT AVENUE,Bronx,14,40.85110693,-73.91168698,No,Non Prevailing Wage,0,0,90,90
59538,Fleet Project 43-25 Hunter Street (20150032),43-25,HUNTER STREET,Queens,26,40.74755692,-73.94263813,No,Non Prevailing Wage,0,0,195,974
58718,CONFIDENTIAL,----,----,Queens,20,,,No,Non Prevailing Wage,0,0,1,1
53011,Sumpter Marcus LP II,510,CHAUNCEY STREET,Brooklyn,37,40.68227764,-73.91136253,No,Non Prevailing Wage,0,0,18,18
53011,Sumpter Marcus LP II,516,CHAUNCEY STREET,Brooklyn,37,40.6822829,-73.91107408,No,Non Prevailing Wage,0,0,6,6
53011,Sumpter Marcus LP II,408,MARCUS GARVEY BOULEVARD,Brooklyn,36,40.68287438,-73.93829863,No,Non Prevailing Wage,0,0,6,6
53011,Sumpter Marcus LP II,348,SUMPTER STREET,Brooklyn,37,40.68089601,-73.91007002,No,Non Prevailing Wage,0,0,19,19
58878,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
58721,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
